Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling (Submatrix Method),1.8419585833184278,500,9229.1,0.5546187877655029,352482758.2900001,0.19109450057975816,"46483.0, 53907.0, 51638.0, 41003.0, 38286.0, 56282.0, 55125.0, 46128.0, 47378.0, 128695.0, 46102.0, 39269.0, 49727.0, 50391.0, 61068.0, 40572.0, 51471.0, 44334.0, 40002.0, 40757.0"
Importance Sampling (Submatrix Method),1.8419585833184278,1000,3828.7,2.646975350379944,20776581.89,0.07927571641543814,"41290.0, 43776.0, 45130.0, 47808.0, 57239.0, 41312.0, 48387.0, 42245.0, 56945.0, 50702.0, 43795.0, 46209.0, 47305.0, 50496.0, 46691.0, 49243.0, 52766.0, 45600.0, 46413.0, 41406.0"
Importance Sampling (Submatrix Method),1.8419585833184278,2000,2798.25,5.441507589817047,14034978.8875,0.05793958091767434,"47962.0, 44803.0, 43182.0, 46223.0, 47070.0, 44970.0, 56628.0, 51448.0, 46631.0, 46516.0, 52242.0, 47539.0, 46454.0, 47819.0, 57588.0, 48898.0, 51397.0, 48167.0, 47852.0, 43416.0"
Importance Sampling (Submatrix Method),1.8419585833184278,3000,2153.95,8.100255608558655,8366565.6875,0.04459893158853735,"48176.0, 55746.0, 47930.0, 46907.0, 48900.0, 52911.0, 48601.0, 48055.0, 46393.0, 51644.0, 44875.0, 52789.0, 55404.0, 48388.0, 49998.0, 50194.0, 46362.0, 48537.0, 48532.0, 46683.0"
Importance Sampling (Submatrix Method),1.8419585833184278,4000,1273.95,9.582974708080291,2572622.1475,0.026377960907735632,"44607.0, 48368.0, 46882.0, 47935.0, 48256.0, 46323.0, 49725.0, 44853.0, 46569.0, 49469.0, 48245.0, 45713.0, 49022.0, 51081.0, 49250.0, 47639.0, 48308.0, 47558.0, 47407.0, 49059.0"
Importance Sampling (Submatrix Method),2,5,45975.1,0.009238219261169434,1165144990.09,0.9519442603942355,"0.0, 0.0, 0.0, 75343.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32420.0, 0.0, 0.0, 125092.0, 75343.0, 0.0, 0.0"
Importance Sampling (Submatrix Method),2,100,14119.1,0.033847928047180176,343741654.18999994,0.2923451217492132,"30405.0, 38079.0, 33311.0, 45687.0, 107847.0, 27822.0, 55549.0, 32077.0, 79180.0, 41623.0, 30337.0, 37756.0, 53660.0, 58384.0, 41764.0, 44550.0, 36544.0, 35779.0, 43887.0, 35577.0"
Importance Sampling (Submatrix Method),2,500,6015.7,0.34053462743759155,55886460.04,0.12455896968693056,"61194.0, 43414.0, 53353.0, 48397.0, 53325.0, 41012.0, 66826.0, 48029.0, 51865.0, 48937.0, 50195.0, 40434.0, 36854.0, 46128.0, 44702.0, 41382.0, 37938.0, 40720.0, 52653.0, 42410.0"
Importance Sampling (Submatrix Method),2,1000,8795.05,2.436713194847107,405607622.0475,0.18210721384793774,"47448.0, 134020.0, 47966.0, 45425.0, 36583.0, 43906.0, 43168.0, 49071.0, 42710.0, 55830.0, 75032.0, 45794.0, 44302.0, 46716.0, 44526.0, 48370.0, 51993.0, 43082.0, 48779.0, 51248.0"
Importance Sampling (Submatrix Method),2,2000,1615.65,5.02380211353302,3632559.8274999997,0.03345308100049693,"51563.0, 48360.0, 44956.0, 45969.0, 45408.0, 47034.0, 49971.0, 47900.0, 49363.0, 50038.0, 49338.0, 49734.0, 46403.0, 48192.0, 49274.0, 50429.0, 48745.0, 50055.0, 48834.0, 52247.0"
Importance Sampling (Submatrix Method),2,3000,2946.75,7.636767435073852,17334842.3875,0.061014369720059636,"47805.0, 51306.0, 45975.0, 47506.0, 46790.0, 50956.0, 59319.0, 46339.0, 50474.0, 49108.0, 62104.0, 50329.0, 50204.0, 44450.0, 51752.0, 49562.0, 46732.0, 47568.0, 50717.0, 47139.0"
